user_id,item_id,rating,genre
2067,480,3,Sci-Fi
2067,1301,3,Sci-Fi
2067,2118,5,Horror
2067,1321,3,Horror
2067,1196,3,Sci-Fi
2067,1374,5,Sci-Fi
2067,1376,4,Sci-Fi
2067,2363,5,Sci-Fi
2067,2519,4,Horror
2067,2716,5,Horror
2067,3375,3,Sci-Fi
2067,1924,4,Sci-Fi
2067,2746,3,Horror
2067,1019,3,Sci-Fi
2067,3701,3,Sci-Fi
2067,3703,4,Sci-Fi
2067,2003,4,Horror
2067,1210,3,Sci-Fi
2067,541,4,Sci-Fi
2067,2968,3,Sci-Fi
2067,2985,4,Sci-Fi
2068,589,4,Sci-Fi
2068,1270,5,Sci-Fi
2068,1278,4,Horror
2068,2628,1,Sci-Fi
2068,2640,4,Sci-Fi
2068,2641,3,Sci-Fi
2068,1876,4,Sci-Fi
2068,260,5,Sci-Fi
2068,1127,5,Sci-Fi
2068,3827,5,Sci-Fi
2068,3699,4,Sci-Fi
2068,480,3,Sci-Fi
2068,1196,5,Sci-Fi
2068,1356,5,Sci-Fi
2068,1372,2,Sci-Fi
2068,1373,1,Sci-Fi
2068,1376,5,Sci-Fi
2068,1544,3,Sci-Fi
2068,2367,3,Horror
2068,3175,3,Sci-Fi
2068,1580,5,Sci-Fi
2068,2716,5,Horror
2068,329,3,Sci-Fi
2068,1210,5,Sci-Fi
2068,1219,4,Horror
2068,2985,3,Sci-Fi
2069,3930,3,Horror
2069,3932,4,Sci-Fi
2069,589,5,Sci-Fi
2069,750,5,Sci-Fi
2069,2455,2,Sci-Fi
2069,260,5,Sci-Fi
2069,480,5,Sci-Fi
2069,2105,3,Sci-Fi
2069,1196,2,Sci-Fi
2069,1580,4,Sci-Fi
2069,1219,4,Horror
2069,1097,2,Sci-Fi
2069,3926,3,Sci-Fi
2069,3927,3,Sci-Fi
2070,2094,2,Sci-Fi
2070,780,3,Sci-Fi
2070,1653,5,Sci-Fi
2070,2617,4,Horror
2070,2628,4,Sci-Fi
2070,3863,5,Sci-Fi
2070,1527,3,Sci-Fi
2070,1396,5,Sci-Fi
2070,3175,4,Sci-Fi
2070,1573,3,Sci-Fi
2070,1580,5,Sci-Fi
2070,1584,5,Sci-Fi
2070,1748,5,Sci-Fi
2070,1909,4,Sci-Fi
2070,2571,4,Sci-Fi
2070,2916,5,Sci-Fi
2070,1206,5,Sci-Fi
2071,2054,2,Sci-Fi
2071,589,3,Sci-Fi
2071,1270,3,Sci-Fi
2071,750,4,Sci-Fi
2071,2094,3,Sci-Fi
2071,924,4,Sci-Fi
2071,780,4,Sci-Fi
2071,3070,4,Sci-Fi
2071,2455,1,Sci-Fi
2071,1653,5,Sci-Fi
2071,2657,4,Sci-Fi
2071,3471,4,Sci-Fi
2071,1876,4,Sci-Fi
2071,260,4,Sci-Fi
2071,3827,3,Sci-Fi
2071,3698,3,Sci-Fi
2071,3699,4,Sci-Fi
2071,480,4,Sci-Fi
2071,2118,4,Horror
2071,3863,2,Sci-Fi
2071,1327,1,Horror
2071,1196,4,Sci-Fi
2071,1376,2,Sci-Fi
2071,1387,3,Horror
2071,1396,4,Sci-Fi
2071,1544,2,Sci-Fi
2071,3175,3,Sci-Fi
2071,1580,2,Sci-Fi
2071,1584,4,Sci-Fi
2071,2393,2,Sci-Fi
2071,3354,2,Sci-Fi
2071,2571,2,Sci-Fi
2071,1921,1,Sci-Fi
2071,2746,4,Horror
2071,1019,4,Sci-Fi
2071,32,2,Sci-Fi
2071,2916,3,Sci-Fi
2071,1997,3,Horror
2071,3745,2,Sci-Fi
2071,1210,3,Sci-Fi
2071,1097,4,Sci-Fi
2071,3927,4,Sci-Fi
2071,1240,3,Sci-Fi
2071,2046,4,Sci-Fi
2071,2985,2,Sci-Fi
2072,924,5,Sci-Fi
2072,2287,4,Sci-Fi
2072,968,3,Sci-Fi
2072,1645,3,Horror
2072,2617,3,Horror
2072,2633,5,Horror
2072,2699,3,Sci-Fi
2072,1127,4,Sci-Fi
2072,3699,5,Sci-Fi
2072,1331,3,Horror
2072,1339,3,Horror
2072,1544,3,Sci-Fi
2072,1573,4,Sci-Fi
2072,2550,4,Horror
2072,2553,5,Sci-Fi
2072,2716,5,Horror
2072,3527,2,Sci-Fi
2072,2916,3,Sci-Fi
2072,1994,4,Horror
2072,1214,4,Sci-Fi
2072,3770,4,Sci-Fi
2073,3930,1,Horror
2073,3793,1,Sci-Fi
2073,1253,4,Sci-Fi
2073,2995,1,Horror
2073,1258,4,Horror
2073,589,3,Sci-Fi
2073,1407,2,Horror
2073,1270,5,Sci-Fi
2073,1278,4,Horror
2073,750,4,Sci-Fi
2073,924,3,Sci-Fi
2073,2428,1,Sci-Fi
2073,968,1,Sci-Fi
2073,1645,3,Horror
2073,2455,1,Sci-Fi
2073,2606,1,Horror
2073,3273,1,Horror
2073,2635,1,Horror
2073,2657,1,Sci-Fi
2073,3471,3,Sci-Fi
2073,260,3,Sci-Fi
2073,407,1,Horror
2073,3499,4,Horror
2073,2699,1,Sci-Fi
2073,1130,1,Horror
2073,480,3,Sci-Fi
2073,2120,1,Horror
2073,1321,1,Horror
2073,3864,1,Sci-Fi
2073,1333,1,Horror
2073,1339,1,Horror
2073,1196,2,Sci-Fi
2073,1345,5,Horror
2073,1347,1,Horror
2073,1350,4,Horror
2073,1356,1,Sci-Fi
2073,2160,5,Horror
2073,1387,3,Horror
2073,2366,3,Horror
2073,3175,3,Sci-Fi
2073,1573,3,Sci-Fi
2073,2529,1,Sci-Fi
2073,1584,2,Sci-Fi
2073,2532,1,Sci-Fi
2073,2560,1,Horror
2073,2710,1,Horror
2073,2716,1,Horror
2073,2571,4,Sci-Fi
2073,2747,2,Horror
2073,24,4,Sci-Fi
2073,1982,1,Horror
2073,3593,1,Sci-Fi
2073,1994,1,Horror
2073,1997,3,Horror
2073,1200,1,Sci-Fi
2073,1205,1,Sci-Fi
2073,1206,5,Sci-Fi
2073,1210,2,Sci-Fi
2073,1214,2,Sci-Fi
2073,1219,5,Horror
2073,541,2,Sci-Fi
2073,3908,1,Horror
2073,3917,1,Horror
2073,2038,3,Sci-Fi
2073,1097,4,Sci-Fi
2073,1240,4,Sci-Fi
2073,3785,1,Horror
2073,2046,4,Sci-Fi
2074,589,5,Sci-Fi
2074,3942,1,Horror
2074,1407,2,Horror
2074,1655,2,Horror
2074,3273,1,Horror
2074,3499,3,Horror
2074,1345,3,Horror
2074,3300,2,Sci-Fi
2074,1717,2,Horror
2074,1580,2,Sci-Fi
2074,2716,4,Horror
2074,3535,3,Horror
2074,196,2,Sci-Fi
2074,1994,3,Horror
2074,1997,3,Horror
2074,1205,4,Sci-Fi
2074,1097,4,Sci-Fi
2075,2699,3,Sci-Fi
2075,2710,5,Horror
2075,2716,3,Horror
2075,1210,4,Sci-Fi
2075,2976,3,Horror
2076,1270,4,Sci-Fi
2076,3273,2,Horror
2076,2657,4,Sci-Fi
2076,3471,5,Sci-Fi
2076,3863,3,Sci-Fi
2076,2710,3,Horror
2076,2716,5,Horror
2076,3535,4,Horror
2076,2900,3,Sci-Fi
2076,1997,4,Horror
2076,2011,4,Sci-Fi
2076,2012,4,Sci-Fi
2076,2976,4,Horror
2076,3785,3,Horror
2077,3793,4,Sci-Fi
2077,2054,3,Sci-Fi
2077,2995,4,Horror
2077,1258,5,Horror
2077,589,5,Sci-Fi
2077,1407,5,Horror
2077,737,2,Sci-Fi
2077,1270,4,Sci-Fi
2077,748,4,Sci-Fi
2077,750,4,Sci-Fi
2077,2094,2,Sci-Fi
2077,924,4,Sci-Fi
2077,780,4,Sci-Fi
2077,788,3,Sci-Fi
2077,2407,3,Sci-Fi
2077,2408,2,Sci-Fi
2077,799,4,Horror
2077,3081,3,Horror
2077,2428,2,Sci-Fi
2077,1644,3,Horror
2077,1645,5,Horror
2077,3264,2,Horror
2077,3269,4,Sci-Fi
2077,1676,1,Sci-Fi
2077,2628,2,Sci-Fi
2077,1831,2,Sci-Fi
2077,1690,3,Sci-Fi
2077,2640,4,Sci-Fi
2077,253,4,Horror
2077,256,1,Sci-Fi
2077,260,4,Sci-Fi
2077,407,3,Horror
2077,2826,1,Horror
2077,273,2,Horror
2077,3499,5,Horror
2077,442,3,Sci-Fi
2077,3802,2,Sci-Fi
2077,1127,5,Sci-Fi
2077,1129,2,Sci-Fi
2077,3826,1,Sci-Fi
2077,3827,4,Sci-Fi
2077,3699,3,Sci-Fi
2077,480,4,Sci-Fi
2077,2118,3,Horror
2077,2120,2,Horror
2077,1320,3,Sci-Fi
2077,3863,5,Sci-Fi
2077,1196,4,Sci-Fi
2077,1347,4,Horror
2077,1348,4,Horror
2077,2167,1,Horror
2077,2315,3,Horror
2077,1376,2,Sci-Fi
2077,2327,3,Horror
2077,1527,1,Sci-Fi
2077,1391,4,Sci-Fi
2077,1396,4,Sci-Fi
2077,1544,3,Sci-Fi
2077,2513,3,Horror
2077,2517,3,Horror
2077,3175,3,Sci-Fi
2077,1717,1,Horror
2077,1573,4,Sci-Fi
2077,3326,5,Sci-Fi
2077,1580,4,Sci-Fi
2077,1590,1,Sci-Fi
2077,1591,1,Sci-Fi
2077,2701,1,Sci-Fi
2077,2710,4,Horror
2077,2716,4,Horror
2077,2571,5,Sci-Fi
2077,2719,1,Horror
2077,1917,4,Sci-Fi
2077,160,3,Sci-Fi
2077,1779,1,Sci-Fi
2077,316,3,Sci-Fi
2077,173,1,Sci-Fi
2077,3535,4,Horror
2077,329,2,Sci-Fi
2077,185,2,Sci-Fi
2077,2746,3,Horror
2077,332,3,Sci-Fi
2077,338,2,Sci-Fi
2077,196,4,Sci-Fi
2077,198,2,Sci-Fi
2077,3709,2,Horror
2077,1969,2,Horror
2077,32,2,Sci-Fi
2077,2916,3,Sci-Fi
2077,1970,2,Horror
2077,1971,2,Horror
2077,1972,2,Horror
2077,1973,3,Horror
2077,1974,2,Horror
2077,1037,3,Sci-Fi
2077,1975,2,Horror
2077,1976,1,Horror
2077,1977,2,Horror
2077,366,3,Horror
2077,1982,1,Horror
2077,2793,2,Horror
2077,1997,5,Horror
2077,1200,4,Sci-Fi
2077,2003,4,Horror
2077,2004,2,Horror
2077,3745,1,Sci-Fi
2077,1206,5,Sci-Fi
2077,70,3,Horror
2077,2011,3,Sci-Fi
2077,2012,2,Sci-Fi
2077,1210,4,Sci-Fi
2077,1219,5,Horror
2077,2976,2,Horror
2077,1097,5,Sci-Fi
2077,1240,4,Sci-Fi
2077,3785,3,Horror
2077,2985,5,Sci-Fi
2077,2986,2,Sci-Fi
2078,2054,3,Sci-Fi
2078,589,3,Sci-Fi
2078,1270,4,Sci-Fi
2078,788,5,Sci-Fi
2078,3269,3,Sci-Fi
2078,1396,5,Sci-Fi
2078,1909,3,Sci-Fi
2078,2716,3,Horror
2078,2916,2,Sci-Fi
2078,1210,3,Sci-Fi
2079,589,5,Sci-Fi
2079,3024,4,Sci-Fi
2079,3033,5,Sci-Fi
2079,2232,4,Sci-Fi
2079,1603,3,Sci-Fi
2079,2455,4,Sci-Fi
2079,2456,3,Sci-Fi
2079,1831,1,Sci-Fi
2079,2640,3,Sci-Fi
2079,2641,3,Sci-Fi
2079,260,4,Sci-Fi
2079,3638,1,Sci-Fi
2079,2699,5,Sci-Fi
2079,1127,4,Sci-Fi
2079,3697,1,Sci-Fi
2079,3698,3,Sci-Fi
2079,2105,3,Sci-Fi
2079,2116,3,Sci-Fi
2079,1320,3,Sci-Fi
2079,1196,5,Sci-Fi
2079,1371,3,Sci-Fi
2079,1373,1,Sci-Fi
2079,1374,5,Sci-Fi
2079,1375,2,Sci-Fi
2079,1376,3,Sci-Fi
2079,1389,3,Horror
2079,1544,5,Sci-Fi
2079,3300,5,Sci-Fi
2079,1717,2,Horror
2079,1573,4,Sci-Fi
2079,2525,4,Sci-Fi
2079,1580,3,Sci-Fi
2079,1590,4,Sci-Fi
2079,2713,2,Horror
2079,2571,4,Sci-Fi
2079,2719,1,Horror
2079,1917,2,Sci-Fi
2079,1779,4,Sci-Fi
2079,2722,5,Sci-Fi
2079,3527,5,Sci-Fi
2079,1200,5,Sci-Fi
2079,1205,5,Sci-Fi
2079,2011,5,Sci-Fi
2079,1210,5,Sci-Fi
2079,2974,2,Horror
2079,1097,3,Sci-Fi
2079,1240,4,Sci-Fi
2079,2985,4,Sci-Fi
2080,260,5,Sci-Fi
2080,1196,5,Sci-Fi
2080,1210,4,Sci-Fi
2080,1219,3,Horror
2081,3793,3,Sci-Fi
2081,3273,3,Horror
2081,3826,3,Sci-Fi
2081,3863,2,Sci-Fi
2081,3864,2,Sci-Fi
2081,1527,3,Sci-Fi
2081,3300,2,Sci-Fi
2081,3190,2,Sci-Fi
2081,3354,2,Sci-Fi
2081,3535,5,Horror
2081,3908,2,Horror
2081,3785,3,Horror
2082,3793,5,Sci-Fi
2082,589,4,Sci-Fi
2082,260,5,Sci-Fi
2082,1196,3,Sci-Fi
2082,1356,4,Sci-Fi
2082,849,3,Sci-Fi
2082,1527,5,Sci-Fi
2082,2571,5,Sci-Fi
2082,1210,4,Sci-Fi
2082,1215,4,Sci-Fi
2083,589,4,Sci-Fi
2083,1270,5,Sci-Fi
2083,260,5,Sci-Fi
2083,1196,5,Sci-Fi
2083,1347,3,Horror
2083,1387,3,Horror
2083,2571,5,Sci-Fi
2083,32,3,Sci-Fi
2083,3572,1,Sci-Fi
2083,1982,5,Horror
2083,1997,5,Horror
2083,1200,5,Sci-Fi
2083,1206,5,Sci-Fi
2083,2009,4,Sci-Fi
2083,1219,5,Horror
2083,1097,5,Sci-Fi
2083,1240,5,Sci-Fi
2084,589,3,Sci-Fi
2084,1270,4,Sci-Fi
2084,750,4,Sci-Fi
2084,1645,4,Horror
2084,260,4,Sci-Fi
2084,480,4,Sci-Fi
2084,1196,4,Sci-Fi
2084,1387,3,Horror
2084,1573,3,Sci-Fi
2084,1997,4,Horror
2084,1206,3,Sci-Fi
2084,1214,3,Sci-Fi
2084,1219,4,Horror
2085,3930,3,Horror
2085,2053,2,Sci-Fi
2085,589,3,Sci-Fi
2085,1261,4,Horror
2085,2454,3,Sci-Fi
2085,2455,3,Sci-Fi
2085,2456,3,Sci-Fi
2085,2606,5,Horror
2085,3264,3,Horror
2085,2657,4,Sci-Fi
2085,2699,1,Sci-Fi
2085,435,3,Sci-Fi
2085,480,3,Sci-Fi
2085,2160,4,Horror
2085,1391,5,Sci-Fi
2085,1580,5,Sci-Fi
2085,2531,3,Sci-Fi
2085,3354,3,Sci-Fi
2085,327,2,Sci-Fi
2085,12,2,Horror
2085,2004,2,Horror
2085,532,4,Horror
2085,70,5,Horror
2085,2012,3,Sci-Fi
2085,3928,4,Horror
2086,737,2,Sci-Fi
2086,3016,2,Horror
2086,968,4,Sci-Fi
2086,2699,4,Sci-Fi
2086,1127,4,Sci-Fi
2086,2526,2,Sci-Fi
2086,2716,4,Horror
2086,24,4,Sci-Fi
2086,1097,5,Sci-Fi
2087,589,5,Sci-Fi
2087,2456,2,Sci-Fi
2087,2628,4,Sci-Fi
2087,2657,3,Sci-Fi
2087,480,5,Sci-Fi
2087,1544,3,Sci-Fi
2087,1580,4,Sci-Fi
2087,3354,1,Sci-Fi
2087,3535,4,Horror
2087,1969,3,Horror
2087,1971,2,Horror
2087,1973,2,Horror
2087,1976,2,Horror
2087,366,3,Horror
2087,70,3,Horror
2088,718,5,Sci-Fi
2088,3931,2,Sci-Fi
2088,3932,5,Sci-Fi
2088,3933,3,Sci-Fi
2088,3937,3,Sci-Fi
2088,2053,4,Sci-Fi
2088,2054,5,Sci-Fi
2088,1253,5,Sci-Fi
2088,589,5,Sci-Fi
2088,737,4,Sci-Fi
2088,1270,5,Sci-Fi
2088,748,5,Sci-Fi
2088,750,5,Sci-Fi
2088,3032,4,Sci-Fi
2088,3033,5,Sci-Fi
2088,2093,3,Sci-Fi
2088,2094,5,Sci-Fi
2088,924,5,Sci-Fi
2088,780,5,Sci-Fi
2088,788,5,Sci-Fi
2088,1603,4,Sci-Fi
2088,2407,4,Sci-Fi
2088,2408,3,Sci-Fi
2088,3070,1,Sci-Fi
2088,2428,4,Sci-Fi
2088,2288,5,Sci-Fi
2088,968,4,Sci-Fi
2088,2450,1,Sci-Fi
2088,2454,3,Sci-Fi
2088,2455,5,Sci-Fi
2088,2456,2,Sci-Fi
2088,3401,1,Sci-Fi
2088,2600,4,Sci-Fi
2088,3269,4,Sci-Fi
2088,3417,3,Sci-Fi
2088,2615,3,Sci-Fi
2088,2617,5,Horror
2088,1676,5,Sci-Fi
2088,2628,5,Sci-Fi
2088,2488,5,Horror
2088,1831,2,Sci-Fi
2088,1690,4,Sci-Fi
2088,2498,2,Sci-Fi
2088,2640,5,Sci-Fi
2088,2641,4,Sci-Fi
2088,2642,2,Sci-Fi
2088,2643,1,Sci-Fi
2088,2657,2,Sci-Fi
2088,2658,3,Sci-Fi
2088,2660,5,Sci-Fi
2088,2661,5,Sci-Fi
2088,2808,3,Sci-Fi
2088,2662,5,Sci-Fi
2088,2663,5,Sci-Fi
2088,2665,5,Sci-Fi
2088,2666,3,Sci-Fi
2088,2667,4,Sci-Fi
2088,2668,2,Sci-Fi
2088,3471,5,Sci-Fi
2088,2672,2,Sci-Fi
2088,1876,5,Sci-Fi
2088,260,5,Sci-Fi
2088,3627,4,Horror
2088,2681,3,Sci-Fi
2088,3486,3,Sci-Fi
2088,3488,2,Sci-Fi
2088,3638,3,Sci-Fi
2088,2699,4,Sci-Fi
2088,435,4,Sci-Fi
2088,2851,1,Sci-Fi
2088,3658,4,Sci-Fi
2088,3659,4,Sci-Fi
2088,442,4,Sci-Fi
2088,3802,1,Sci-Fi
2088,3660,4,Sci-Fi
2088,3661,3,Sci-Fi
2088,3662,3,Sci-Fi
2088,1127,5,Sci-Fi
2088,1129,3,Sci-Fi
2088,3827,4,Sci-Fi
2088,610,3,Sci-Fi
2088,611,1,Sci-Fi
2088,3833,3,Sci-Fi
2088,3697,3,Sci-Fi
2088,3698,3,Sci-Fi
2088,3699,3,Sci-Fi
2088,480,5,Sci-Fi
2088,1301,5,Sci-Fi
2088,2105,3,Sci-Fi
2088,2116,3,Sci-Fi
2088,2117,5,Sci-Fi
2088,1320,3,Sci-Fi
2088,3863,4,Sci-Fi
2088,1333,5,Horror
2088,1334,4,Sci-Fi
2088,3878,4,Sci-Fi
2088,1196,5,Sci-Fi
2088,1199,4,Sci-Fi
2088,2140,3,Sci-Fi
2088,671,4,Sci-Fi
2088,674,4,Sci-Fi
2088,1356,4,Sci-Fi
2088,680,3,Sci-Fi
2088,2160,5,Horror
2088,2167,4,Horror
2088,2311,4,Sci-Fi
2088,1371,4,Sci-Fi
2088,1372,3,Sci-Fi
2088,1373,2,Sci-Fi
2088,1374,5,Sci-Fi
2088,1375,4,Sci-Fi
2088,1376,4,Sci-Fi
2088,849,3,Sci-Fi
2088,2322,4,Sci-Fi
2088,1527,4,Sci-Fi
2088,1387,5,Horror
2088,1391,4,Sci-Fi
2088,1396,4,Sci-Fi
2088,2346,4,Sci-Fi
2088,1544,5,Sci-Fi
2088,3156,4,Sci-Fi
2088,880,3,Sci-Fi
2088,3300,4,Sci-Fi
2088,2363,4,Sci-Fi
2088,2366,5,Horror
2088,2367,1,Horror
2088,3175,5,Sci-Fi
2088,1573,3,Sci-Fi
2088,2377,3,Sci-Fi
2088,2527,4,Sci-Fi
2088,2528,4,Sci-Fi
2088,1580,5,Sci-Fi
2088,2529,4,Sci-Fi
2088,1584,5,Sci-Fi
2088,2530,3,Sci-Fi
2088,2531,2,Sci-Fi
2088,2532,3,Sci-Fi
2088,2533,3,Sci-Fi
2088,3190,1,Sci-Fi
2088,1590,1,Sci-Fi
2088,2393,5,Sci-Fi
2088,1591,1,Sci-Fi
2088,3340,4,Sci-Fi
2088,2549,3,Sci-Fi
2088,2550,4,Horror
2088,3354,4,Sci-Fi
2088,2553,3,Sci-Fi
2088,2554,3,Sci-Fi
2088,2701,1,Sci-Fi
2088,1909,4,Sci-Fi
2088,2571,4,Sci-Fi
2088,3375,5,Sci-Fi
2088,1917,4,Sci-Fi
2088,160,4,Sci-Fi
2088,1779,3,Sci-Fi
2088,2722,4,Sci-Fi
2088,1921,4,Sci-Fi
2088,3527,4,Sci-Fi
2088,1924,4,Sci-Fi
2088,316,4,Sci-Fi
2088,172,1,Sci-Fi
2088,173,3,Sci-Fi
2088,3535,4,Horror
2088,329,5,Sci-Fi
2088,185,3,Sci-Fi
2088,2747,3,Horror
2088,332,3,Sci-Fi
2088,338,3,Sci-Fi
2088,196,4,Sci-Fi
2088,198,5,Sci-Fi
2088,1019,4,Sci-Fi
2088,24,3,Sci-Fi
2088,29,4,Sci-Fi
2088,3700,3,Sci-Fi
2088,3701,4,Sci-Fi
2088,3702,4,Sci-Fi
2088,3703,5,Sci-Fi
2088,2901,3,Sci-Fi
2088,3704,3,Sci-Fi
2088,32,5,Sci-Fi
2088,3572,3,Sci-Fi
2088,2916,4,Sci-Fi
2088,3576,5,Sci-Fi
2088,1037,2,Sci-Fi
2088,504,2,Sci-Fi
2088,2780,3,Horror
2088,2782,3,Horror
2088,512,4,Sci-Fi
2088,2785,4,Horror
2088,379,4,Sci-Fi
2088,1200,5,Sci-Fi
2088,1206,5,Sci-Fi
2088,2009,5,Sci-Fi
2088,70,4,Horror
2088,76,3,Sci-Fi
2088,2010,5,Sci-Fi
2088,2011,4,Sci-Fi
2088,2012,4,Sci-Fi
2088,1210,5,Sci-Fi
2088,1214,5,Sci-Fi
2088,1215,4,Sci-Fi
2088,3758,3,Sci-Fi
2088,1219,5,Horror
2088,541,5,Sci-Fi
2088,1077,4,Sci-Fi
2088,546,1,Sci-Fi
2088,2021,4,Sci-Fi
2088,2968,4,Sci-Fi
2088,3770,4,Sci-Fi
2088,2034,2,Sci-Fi
2088,1097,5,Sci-Fi
2088,3923,3,Sci-Fi
2088,3926,5,Sci-Fi
2088,3780,5,Sci-Fi
2088,3927,4,Sci-Fi
2088,1240,5,Sci-Fi
2088,2985,5,Sci-Fi
2088,2986,3,Sci-Fi
2089,3930,4,Horror
2089,1253,5,Sci-Fi
2089,1270,4,Sci-Fi
2089,750,5,Sci-Fi
2089,1603,2,Sci-Fi
2089,3081,2,Horror
2089,2288,4,Sci-Fi
2089,2600,4,Sci-Fi
2089,2633,4,Horror
2089,2644,4,Horror
2089,2648,4,Horror
2089,2654,4,Horror
2089,2657,1,Sci-Fi
2089,2664,5,Sci-Fi
2089,253,4,Horror
2089,407,3,Horror
2089,3833,4,Sci-Fi
2089,3863,4,Sci-Fi
2089,1333,4,Horror
2089,1337,4,Horror
2089,1350,4,Horror
2089,2160,4,Horror
2089,1387,4,Horror
2089,3175,1,Sci-Fi
2089,3340,4,Sci-Fi
2089,2553,4,Sci-Fi
2089,2554,4,Sci-Fi
2089,2719,3,Horror
2089,3535,5,Horror
2089,2746,2,Horror
2089,1994,3,Horror
2089,1997,4,Horror
2089,1206,5,Sci-Fi
2089,2010,4,Sci-Fi
2089,1214,4,Sci-Fi
2089,1219,4,Horror
2089,541,4,Sci-Fi
2089,2968,5,Sci-Fi
2090,3930,3,Horror
2090,3932,5,Sci-Fi
2090,2054,5,Sci-Fi
2090,589,5,Sci-Fi
2090,1270,5,Sci-Fi
2090,3033,4,Sci-Fi
2090,2094,4,Sci-Fi
2090,780,5,Sci-Fi
2090,2407,5,Sci-Fi
2090,2408,3,Sci-Fi
2090,2613,4,Sci-Fi
2090,2617,5,Horror
2090,1831,4,Sci-Fi
2090,2641,3,Sci-Fi
2090,2643,1,Sci-Fi
2090,1876,3,Sci-Fi
2090,260,5,Sci-Fi
2090,1882,2,Sci-Fi
2090,2699,4,Sci-Fi
2090,442,4,Sci-Fi
2090,1127,5,Sci-Fi
2090,610,3,Sci-Fi
2090,3698,3,Sci-Fi
2090,2105,5,Sci-Fi
2090,1320,3,Sci-Fi
2090,1196,5,Sci-Fi
2090,2163,2,Horror
2090,1372,3,Sci-Fi
2090,1373,3,Sci-Fi
2090,1374,4,Sci-Fi
2090,1375,4,Sci-Fi
2090,1376,5,Sci-Fi
2090,849,3,Sci-Fi
2090,1527,4,Sci-Fi
2090,1389,1,Horror
2090,1391,3,Sci-Fi
2090,1544,2,Sci-Fi
2090,1573,4,Sci-Fi
2090,1580,4,Sci-Fi
2090,1590,2,Sci-Fi
2090,2393,4,Sci-Fi
2090,1591,3,Sci-Fi
2090,2701,1,Sci-Fi
2090,2716,5,Horror
2090,2717,3,Horror
2090,2571,5,Sci-Fi
2090,1917,3,Sci-Fi
2090,3527,4,Sci-Fi
2090,316,5,Sci-Fi
2090,172,2,Sci-Fi
2090,173,2,Sci-Fi
2090,329,3,Sci-Fi
2090,2746,4,Horror
2090,3703,4,Sci-Fi
2090,3704,3,Sci-Fi
2090,379,4,Sci-Fi
2090,1200,5,Sci-Fi
2090,2003,4,Horror
2090,2011,4,Sci-Fi
2090,1210,5,Sci-Fi
2090,3927,5,Sci-Fi
2090,1240,5,Sci-Fi
2090,3928,5,Horror
2090,2985,5,Sci-Fi
2090,2986,2,Sci-Fi
2091,3793,5,Sci-Fi
2091,589,3,Sci-Fi
2091,1270,5,Sci-Fi
2091,968,1,Sci-Fi
2091,2617,5,Horror
2091,2628,4,Sci-Fi
2091,2640,4,Sci-Fi
2091,2657,3,Sci-Fi
2091,2662,4,Sci-Fi
2091,260,5,Sci-Fi
2091,1127,4,Sci-Fi
2091,1129,3,Sci-Fi
2091,480,5,Sci-Fi
2091,1196,5,Sci-Fi
2091,1356,5,Sci-Fi
2091,1372,5,Sci-Fi
2091,1374,5,Sci-Fi
2091,1376,5,Sci-Fi
2091,1387,4,Horror
2091,2366,4,Horror
2091,3175,4,Sci-Fi
2091,2529,4,Sci-Fi
2091,2716,5,Horror
2091,2571,3,Sci-Fi
2091,316,4,Sci-Fi
2091,2746,4,Horror
2091,1210,5,Sci-Fi
2091,1240,4,Sci-Fi
2092,3930,2,Horror
2092,3937,4,Sci-Fi
2092,2054,2,Sci-Fi
2092,1253,5,Sci-Fi
2092,1258,3,Horror
2092,589,4,Sci-Fi
2092,1270,5,Sci-Fi
2092,1278,5,Horror
2092,750,5,Sci-Fi
2092,3033,1,Sci-Fi
2092,2094,4,Sci-Fi
2092,924,5,Sci-Fi
2092,780,4,Sci-Fi
2092,2407,3,Sci-Fi
2092,3070,4,Sci-Fi
2092,2287,3,Sci-Fi
2092,3264,3,Horror
2092,3417,5,Sci-Fi
2092,1676,3,Sci-Fi
2092,2640,3,Sci-Fi
2092,2641,3,Sci-Fi
2092,2660,5,Sci-Fi
2092,2662,5,Sci-Fi
2092,2664,4,Sci-Fi
2092,2665,2,Sci-Fi
2092,3471,5,Sci-Fi
2092,3476,4,Horror
2092,260,5,Sci-Fi
2092,3638,3,Sci-Fi
2092,3499,5,Horror
2092,1129,4,Sci-Fi
2092,3827,3,Sci-Fi
2092,610,2,Sci-Fi
2092,3698,2,Sci-Fi
2092,3699,4,Sci-Fi
2092,480,3,Sci-Fi
2092,1301,4,Sci-Fi
2092,2105,3,Sci-Fi
2092,1333,3,Horror
2092,1196,3,Sci-Fi
2092,1199,5,Sci-Fi
2092,674,1,Sci-Fi
2092,1356,3,Sci-Fi
2092,2163,4,Horror
2092,1371,4,Sci-Fi
2092,1372,3,Sci-Fi
2092,1373,2,Sci-Fi
2092,1374,3,Sci-Fi
2092,1375,3,Sci-Fi
2092,1376,4,Sci-Fi
2092,849,2,Sci-Fi
2092,1387,4,Horror
2092,1391,5,Sci-Fi
2092,1396,2,Sci-Fi
2092,2346,3,Sci-Fi
2092,1544,1,Sci-Fi
2092,2366,2,Horror
2092,3175,5,Sci-Fi
2092,1573,3,Sci-Fi
2092,2527,4,Sci-Fi
2092,2528,2,Sci-Fi
2092,1580,3,Sci-Fi
